""	"gender"	"race"
"2310"	"Male"	"Caucasian"
"2311"	"Male"	"Caucasian"
"2312"	"Female"	"AfricanAmerican"
"2313"	"Male"	"Caucasian"
"2314"	"Male"	"AfricanAmerican"
"2315"	"Female"	"Caucasian"
"2316"	"Female"	"Caucasian"
"2317"	"Male"	"Caucasian"
"2318"	"Female"	"Caucasian"
"2319"	"Female"	"Caucasian"
"2320"	"Male"	"AfricanAmerican"
"2321"	"Male"	"Caucasian"
"2322"	"Female"	"Caucasian"
"2323"	"Female"	"AfricanAmerican"
"2324"	"Male"	"Caucasian"
"2325"	"Male"	"Caucasian"
"2326"	"Female"	"AfricanAmerican"
"2327"	"Male"	"Caucasian"
"2328"	"Female"	"Caucasian"
"2329"	"Male"	"AfricanAmerican"
"2330"	"Female"	"AfricanAmerican"
"2331"	"Female"	"AfricanAmerican"
"2332"	"Male"	"Caucasian"
"2333"	"Male"	"Caucasian"
"2334"	"Male"	"Caucasian"
"2335"	"Male"	"?"
"2336"	"Female"	"AfricanAmerican"
"2337"	"Male"	"Caucasian"
"2338"	"Male"	"AfricanAmerican"
"2339"	"Female"	"Caucasian"
"2340"	"Male"	"Caucasian"
"2341"	"Male"	"Caucasian"
"2342"	"Male"	"Caucasian"
"2343"	"Female"	"Caucasian"
"2344"	"Female"	"Caucasian"
"2345"	"Female"	"Caucasian"
"2346"	"Female"	"Caucasian"
"2347"	"Male"	"Caucasian"
"2348"	"Female"	"Caucasian"
"2349"	"Female"	"AfricanAmerican"
"2350"	"Male"	"Caucasian"
"2351"	"Female"	"AfricanAmerican"
"2352"	"Female"	"Caucasian"
"2353"	"Female"	"Caucasian"
"2354"	"Female"	"Caucasian"
"2355"	"Male"	"Caucasian"
"2356"	"Female"	"Hispanic"
"2357"	"Female"	"Other"
"2358"	"Female"	"Caucasian"
"2359"	"Male"	"Caucasian"
"2360"	"Male"	"AfricanAmerican"
"2361"	"Male"	"Caucasian"
"2362"	"Male"	"?"
"2363"	"Male"	"Caucasian"
"2364"	"Female"	"Caucasian"
"2365"	"Male"	"Caucasian"
"2366"	"Female"	"AfricanAmerican"
"2367"	"Male"	"Caucasian"
"2368"	"Male"	"Caucasian"
"2369"	"Male"	"AfricanAmerican"
"2370"	"Female"	"Caucasian"
"2371"	"Male"	"AfricanAmerican"
"2372"	"Female"	"Caucasian"
"2373"	"Female"	"AfricanAmerican"
"2374"	"Female"	"Caucasian"
"2375"	"Male"	"Caucasian"
"2376"	"Female"	"Caucasian"
"2377"	"Female"	"Caucasian"
"2378"	"Male"	"AfricanAmerican"
"2379"	"Female"	"AfricanAmerican"
"2380"	"Female"	"AfricanAmerican"
"2381"	"Male"	"Caucasian"
"2382"	"Male"	"AfricanAmerican"
"2383"	"Female"	"Caucasian"
"2384"	"Female"	"Caucasian"
"2385"	"Male"	"Caucasian"
"2386"	"Female"	"Caucasian"
"2387"	"Female"	"Caucasian"
"2388"	"Male"	"Caucasian"
"2389"	"Female"	"AfricanAmerican"
"2390"	"Female"	"Caucasian"
"2391"	"Male"	"Caucasian"
"2392"	"Male"	"AfricanAmerican"
"2393"	"Female"	"AfricanAmerican"
"2394"	"Male"	"Caucasian"
"2395"	"Female"	"Caucasian"
"2396"	"Female"	"AfricanAmerican"
"2397"	"Female"	"Caucasian"
"2398"	"Female"	"Caucasian"
"2399"	"Male"	"Caucasian"
"2400"	"Female"	"AfricanAmerican"
"2401"	"Female"	"Caucasian"
"2402"	"Female"	"Caucasian"
"2403"	"Female"	"?"
"2404"	"Male"	"Caucasian"
"2405"	"Male"	"?"
"2406"	"Female"	"AfricanAmerican"
"2407"	"Male"	"Caucasian"
"2408"	"Male"	"Caucasian"
"2409"	"Female"	"Caucasian"
"2410"	"Female"	"Caucasian"
"2411"	"Female"	"Caucasian"
"2412"	"Male"	"AfricanAmerican"
"2413"	"Female"	"Caucasian"
"2414"	"Female"	"AfricanAmerican"
"2415"	"Female"	"Caucasian"
"2416"	"Female"	"Caucasian"
"2417"	"Female"	"Caucasian"
"2418"	"Female"	"Caucasian"
"2419"	"Female"	"Caucasian"
"2420"	"Female"	"Caucasian"
"2421"	"Female"	"Caucasian"
"2422"	"Male"	"Caucasian"
"2423"	"Male"	"AfricanAmerican"
"2424"	"Female"	"Caucasian"
"2425"	"Female"	"Caucasian"
"2426"	"Female"	"Caucasian"
"2427"	"Female"	"AfricanAmerican"
"2428"	"Male"	"Caucasian"
"2429"	"Male"	"Caucasian"
"2430"	"Male"	"Caucasian"
"2431"	"Female"	"AfricanAmerican"
"2432"	"Female"	"AfricanAmerican"
"2433"	"Female"	"Caucasian"
"2434"	"Female"	"Caucasian"
"2435"	"Female"	"Caucasian"
"2436"	"Male"	"Caucasian"
"2437"	"Female"	"Caucasian"
"2438"	"Female"	"Caucasian"
"2439"	"Male"	"Caucasian"
"2440"	"Female"	"Caucasian"
"2441"	"Female"	"AfricanAmerican"
"2442"	"Male"	"Caucasian"
"2443"	"Female"	"AfricanAmerican"
"2444"	"Female"	"AfricanAmerican"
"2445"	"Male"	"AfricanAmerican"
"2446"	"Male"	"Caucasian"
"2447"	"Male"	"Caucasian"
"2448"	"Female"	"Caucasian"
"2449"	"Male"	"Caucasian"
"2450"	"Female"	"Caucasian"
"2451"	"Male"	"Caucasian"
"2452"	"Female"	"Caucasian"
"2453"	"Male"	"Caucasian"
"2454"	"Male"	"AfricanAmerican"
"2455"	"Female"	"Caucasian"
"2456"	"Male"	"Caucasian"
"2457"	"Male"	"Caucasian"
"2458"	"Male"	"Caucasian"
"2459"	"Male"	"Caucasian"
"2460"	"Male"	"Caucasian"
"2461"	"Male"	"Caucasian"
"2462"	"Male"	"AfricanAmerican"
"2463"	"Female"	"?"
"2464"	"Male"	"AfricanAmerican"
"2465"	"Female"	"AfricanAmerican"
"2466"	"Female"	"Caucasian"
"2467"	"Male"	"Caucasian"
"2468"	"Male"	"Caucasian"
"2469"	"Female"	"Caucasian"
"2470"	"Male"	"Caucasian"
"2471"	"Male"	"Other"
"2472"	"Male"	"Caucasian"
"2473"	"Male"	"Caucasian"
"2474"	"Female"	"Caucasian"
"2475"	"Female"	"Caucasian"
"2476"	"Female"	"Other"
"2477"	"Female"	"AfricanAmerican"
"2478"	"Female"	"AfricanAmerican"
"2479"	"Male"	"Caucasian"
"2480"	"Male"	"Caucasian"
"2481"	"Female"	"Caucasian"
"2482"	"Male"	"Caucasian"
"2483"	"Male"	"Caucasian"
"2484"	"Female"	"Hispanic"
"2485"	"Female"	"Caucasian"
"2486"	"Male"	"Caucasian"
"2487"	"Female"	"Caucasian"
"2488"	"Female"	"Caucasian"
"2489"	"Female"	"Caucasian"
"2490"	"Female"	"AfricanAmerican"
"2491"	"Female"	"Caucasian"
"2492"	"Female"	"AfricanAmerican"
"2493"	"Female"	"Caucasian"
"2494"	"Female"	"Other"
"2495"	"Female"	"Caucasian"
"2496"	"Female"	"Caucasian"
"2497"	"Female"	"Caucasian"
"2498"	"Male"	"AfricanAmerican"
"2499"	"Male"	"Caucasian"
"2500"	"Male"	"AfricanAmerican"
"2501"	"Female"	"Caucasian"
"2502"	"Female"	"Caucasian"
"2503"	"Male"	"Caucasian"
"2504"	"Female"	"Caucasian"
"2505"	"Female"	"AfricanAmerican"
"2506"	"Male"	"AfricanAmerican"
"2507"	"Male"	"Caucasian"
"2508"	"Male"	"Caucasian"
"2509"	"Female"	"Caucasian"
"2510"	"Male"	"Caucasian"
"2511"	"Male"	"Caucasian"
"2512"	"Female"	"Caucasian"
"2513"	"Female"	"Caucasian"
"2514"	"Female"	"AfricanAmerican"
"2515"	"Male"	"Caucasian"
"2516"	"Female"	"Caucasian"
"2517"	"Female"	"Caucasian"
"2518"	"Male"	"?"
"2519"	"Male"	"Caucasian"
"2520"	"Male"	"Caucasian"
"2521"	"Female"	"Caucasian"
"2522"	"Female"	"Caucasian"
"2523"	"Female"	"Caucasian"
"2524"	"Female"	"Caucasian"
"2525"	"Male"	"Caucasian"
"2526"	"Female"	"Caucasian"
"2527"	"Male"	"Caucasian"
"2528"	"Male"	"Caucasian"
"2529"	"Male"	"AfricanAmerican"
"2530"	"Female"	"Caucasian"
"2531"	"Male"	"Caucasian"
"2532"	"Female"	"AfricanAmerican"
"2533"	"Female"	"AfricanAmerican"
"2534"	"Female"	"Caucasian"
"2535"	"Male"	"?"
"2536"	"Male"	"Caucasian"
"2537"	"Female"	"Caucasian"
"2538"	"Male"	"Caucasian"
"2539"	"Female"	"Caucasian"
"2540"	"Female"	"Caucasian"
"2541"	"Female"	"Caucasian"
"2542"	"Male"	"Caucasian"
"2543"	"Female"	"Caucasian"
"2544"	"Female"	"Caucasian"
"2545"	"Female"	"Caucasian"
"2546"	"Male"	"Caucasian"
"2547"	"Female"	"Caucasian"
"2548"	"Female"	"Caucasian"
"2549"	"Male"	"Caucasian"
"2550"	"Male"	"Caucasian"
"2551"	"Female"	"Caucasian"
"2552"	"Male"	"Caucasian"
"2553"	"Male"	"Caucasian"
"2554"	"Male"	"Caucasian"
"2555"	"Female"	"AfricanAmerican"
"2556"	"Female"	"AfricanAmerican"
"2557"	"Male"	"Caucasian"
"2558"	"Female"	"Caucasian"
"2559"	"Female"	"AfricanAmerican"
"2560"	"Female"	"Caucasian"
"2561"	"Male"	"Caucasian"
"2562"	"Male"	"Caucasian"
"2563"	"Male"	"Caucasian"
"2564"	"Male"	"Caucasian"
"2565"	"Male"	"Caucasian"
"2566"	"Male"	"Caucasian"
"2567"	"Female"	"AfricanAmerican"
"2568"	"Female"	"AfricanAmerican"
"2569"	"Male"	"?"
"2570"	"Female"	"Caucasian"
"2571"	"Male"	"Caucasian"
"2572"	"Male"	"Caucasian"
"2573"	"Male"	"Caucasian"
"2574"	"Female"	"Caucasian"
"2575"	"Female"	"Caucasian"
"2576"	"Female"	"AfricanAmerican"
"2577"	"Male"	"Caucasian"
"2578"	"Female"	"Caucasian"
"2579"	"Male"	"Caucasian"
"2580"	"Male"	"Caucasian"
"2581"	"Female"	"AfricanAmerican"
"2582"	"Male"	"Caucasian"
"2583"	"Female"	"Caucasian"
"2584"	"Female"	"Caucasian"
"2585"	"Female"	"Caucasian"
"2586"	"Female"	"AfricanAmerican"
"2587"	"Female"	"Caucasian"
"2588"	"Female"	"Caucasian"
"2589"	"Female"	"Caucasian"
"2590"	"Male"	"Caucasian"
"2591"	"Female"	"Caucasian"
"2592"	"Female"	"Caucasian"
"2593"	"Female"	"Caucasian"
"2594"	"Male"	"Caucasian"
"2595"	"Female"	"Caucasian"
"2596"	"Female"	"Caucasian"
"2597"	"Female"	"AfricanAmerican"
"2598"	"Female"	"Caucasian"
"2599"	"Female"	"Caucasian"
"2600"	"Male"	"Caucasian"
"2601"	"Female"	"Caucasian"
"2602"	"Male"	"Caucasian"
"2603"	"Male"	"Caucasian"
"2604"	"Female"	"Caucasian"
"2605"	"Male"	"Caucasian"
"2606"	"Male"	"Caucasian"
"2607"	"Female"	"Caucasian"
"2608"	"Male"	"AfricanAmerican"
"2609"	"Male"	"Caucasian"
"2610"	"Male"	"Caucasian"
"2611"	"Male"	"Caucasian"
"2612"	"Female"	"Caucasian"
"2613"	"Female"	"Caucasian"
"2614"	"Male"	"Caucasian"
"2615"	"Female"	"AfricanAmerican"
"2616"	"Female"	"Caucasian"
"2617"	"Male"	"Caucasian"
"2618"	"Male"	"Caucasian"
"2619"	"Male"	"Caucasian"
"2620"	"Female"	"Caucasian"
"2621"	"Female"	"Caucasian"
"2622"	"Male"	"Caucasian"
"2623"	"Female"	"Caucasian"
"2624"	"Female"	"AfricanAmerican"
"2625"	"Female"	"Caucasian"
"2626"	"Female"	"Caucasian"
"2627"	"Female"	"Caucasian"
"2628"	"Female"	"Other"
"2629"	"Female"	"Caucasian"
"2630"	"Female"	"Caucasian"
"2631"	"Female"	"Caucasian"
"2632"	"Male"	"Caucasian"
"2633"	"Male"	"Caucasian"
"2634"	"Female"	"Caucasian"
"2635"	"Female"	"Caucasian"
"2636"	"Male"	"Caucasian"
"2637"	"Female"	"Caucasian"
"2638"	"Female"	"Caucasian"
"2639"	"Female"	"AfricanAmerican"
"2640"	"Male"	"Caucasian"
"2641"	"Female"	"Caucasian"
"2642"	"Male"	"Caucasian"
"2643"	"Female"	"Hispanic"
"2644"	"Male"	"Caucasian"
"2645"	"Male"	"Caucasian"
"2646"	"Female"	"Caucasian"
"2647"	"Female"	"AfricanAmerican"
"2648"	"Female"	"Caucasian"
"2649"	"Male"	"AfricanAmerican"
"2650"	"Female"	"Caucasian"
"2651"	"Female"	"Caucasian"
"2652"	"Female"	"Caucasian"
"2653"	"Male"	"Caucasian"
"2654"	"Female"	"Caucasian"
"2655"	"Male"	"Caucasian"
"2656"	"Male"	"Caucasian"
"2657"	"Female"	"Caucasian"
"2658"	"Female"	"Caucasian"
"2659"	"Male"	"Caucasian"
"2660"	"Male"	"Caucasian"
"2661"	"Female"	"Caucasian"
"2662"	"Female"	"AfricanAmerican"
"2663"	"Female"	"Caucasian"
"2664"	"Male"	"Caucasian"
"2665"	"Male"	"Caucasian"
"2666"	"Female"	"Caucasian"
"2667"	"Female"	"AfricanAmerican"
"2668"	"Female"	"Caucasian"
"2669"	"Male"	"Caucasian"
"2670"	"Female"	"Caucasian"
"2671"	"Male"	"AfricanAmerican"
"2672"	"Female"	"Caucasian"
"2673"	"Female"	"Caucasian"
"2674"	"Male"	"Caucasian"
"2675"	"Male"	"?"
"2676"	"Female"	"AfricanAmerican"
"2677"	"Male"	"Caucasian"
"2678"	"Female"	"AfricanAmerican"
"2679"	"Male"	"Caucasian"
"2680"	"Male"	"Caucasian"
"2681"	"Male"	"Caucasian"
"2682"	"Male"	"Caucasian"
"2683"	"Female"	"Caucasian"
"2684"	"Male"	"AfricanAmerican"
"2685"	"Male"	"Caucasian"
"2686"	"Female"	"Caucasian"
"2687"	"Female"	"Caucasian"
"2688"	"Female"	"Caucasian"
"2689"	"Male"	"Caucasian"
"2690"	"Male"	"AfricanAmerican"
"2691"	"Male"	"Caucasian"
"2692"	"Male"	"Caucasian"
"2693"	"Female"	"Caucasian"
"2694"	"Female"	"Caucasian"
"2695"	"Female"	"Caucasian"
"2696"	"Female"	"Caucasian"
"2697"	"Male"	"Caucasian"
"2698"	"Male"	"Caucasian"
"2699"	"Male"	"Caucasian"
"2700"	"Male"	"Caucasian"
"2701"	"Male"	"Caucasian"
"2702"	"Male"	"Caucasian"
"2703"	"Male"	"Caucasian"
"2704"	"Female"	"?"
"2705"	"Female"	"Caucasian"
"2706"	"Female"	"Other"
"2707"	"Male"	"Caucasian"
"2708"	"Female"	"Caucasian"
"2709"	"Male"	"Caucasian"
"2710"	"Female"	"Caucasian"
"2711"	"Male"	"Caucasian"
"2712"	"Female"	"Caucasian"
"2713"	"Male"	"Caucasian"
"2714"	"Female"	"Caucasian"
"2715"	"Male"	"AfricanAmerican"
"2716"	"Female"	"Caucasian"
"2717"	"Female"	"Caucasian"
"2718"	"Female"	"Caucasian"
"2719"	"Female"	"Caucasian"
"2720"	"Female"	"Caucasian"
"2721"	"Male"	"Caucasian"
"2722"	"Male"	"Caucasian"
"2723"	"Male"	"AfricanAmerican"
"2724"	"Female"	"Caucasian"
"2725"	"Female"	"Hispanic"
"2726"	"Female"	"Caucasian"
"2727"	"Female"	"Caucasian"
"2728"	"Female"	"AfricanAmerican"
"2729"	"Female"	"Caucasian"
"2730"	"Male"	"Caucasian"
"2731"	"Male"	"Caucasian"
"2732"	"Female"	"AfricanAmerican"
"2733"	"Male"	"Caucasian"
"2734"	"Female"	"Caucasian"
"2735"	"Female"	"AfricanAmerican"
"2736"	"Female"	"Caucasian"
"2737"	"Female"	"AfricanAmerican"
"2738"	"Male"	"Caucasian"
"2739"	"Female"	"Caucasian"
"2740"	"Male"	"Caucasian"
"2741"	"Female"	"Caucasian"
"2742"	"Female"	"Caucasian"
"2743"	"Female"	"AfricanAmerican"
"2744"	"Female"	"Caucasian"
"2745"	"Female"	"Caucasian"
"2746"	"Female"	"Caucasian"
"2747"	"Male"	"Caucasian"
"2748"	"Female"	"AfricanAmerican"
"2749"	"Male"	"Caucasian"
"2750"	"Male"	"Caucasian"
"2751"	"Female"	"Caucasian"
"2752"	"Female"	"Caucasian"
"2753"	"Male"	"Caucasian"
"2754"	"Male"	"AfricanAmerican"
"2755"	"Male"	"Caucasian"
"2756"	"Male"	"Caucasian"
"2757"	"Female"	"Caucasian"
"2758"	"Male"	"Caucasian"
"2759"	"Female"	"Caucasian"
"2760"	"Female"	"Caucasian"
"2761"	"Female"	"Caucasian"
"2762"	"Male"	"Caucasian"
"2763"	"Male"	"Caucasian"
"2764"	"Female"	"Caucasian"
"2765"	"Male"	"Caucasian"
"2766"	"Female"	"AfricanAmerican"
"2767"	"Female"	"Caucasian"
"2768"	"Male"	"Caucasian"
"2769"	"Female"	"Caucasian"
"2770"	"Female"	"Caucasian"
"2771"	"Female"	"Caucasian"
"2772"	"Female"	"Caucasian"
"2773"	"Female"	"AfricanAmerican"
"2774"	"Male"	"Caucasian"
"2775"	"Female"	"?"
"2776"	"Female"	"Caucasian"
"2777"	"Female"	"Caucasian"
"2778"	"Female"	"Caucasian"
"2779"	"Female"	"Hispanic"
"2780"	"Male"	"Caucasian"
"2781"	"Female"	"Caucasian"
"2782"	"Female"	"AfricanAmerican"
"2783"	"Male"	"Caucasian"
"2784"	"Male"	"Caucasian"
"2785"	"Male"	"Caucasian"
"2786"	"Male"	"Caucasian"
"2787"	"Female"	"Caucasian"
"2788"	"Female"	"AfricanAmerican"
"2789"	"Male"	"Caucasian"
"2790"	"Male"	"Caucasian"
"2791"	"Female"	"Caucasian"
"2792"	"Female"	"Caucasian"
"2793"	"Female"	"Caucasian"
"2794"	"Female"	"Caucasian"
"2795"	"Male"	"Caucasian"
"2796"	"Male"	"Caucasian"
"2797"	"Female"	"AfricanAmerican"
"2798"	"Male"	"Other"
"2799"	"Female"	"Caucasian"
"2800"	"Male"	"Caucasian"
"2801"	"Female"	"Caucasian"
"2802"	"Female"	"AfricanAmerican"
"2803"	"Male"	"Caucasian"
"2804"	"Female"	"Caucasian"
"2805"	"Male"	"Caucasian"
"2806"	"Female"	"AfricanAmerican"
"2807"	"Female"	"Caucasian"
"2808"	"Female"	"Caucasian"
"2809"	"Female"	"AfricanAmerican"
"2810"	"Female"	"Caucasian"
"2811"	"Male"	"Caucasian"
"2812"	"Male"	"Caucasian"
"2813"	"Female"	"AfricanAmerican"
"2814"	"Female"	"Caucasian"
"2815"	"Female"	"Caucasian"
"2816"	"Female"	"Caucasian"
"2817"	"Male"	"AfricanAmerican"
"2818"	"Male"	"Caucasian"
"2819"	"Female"	"Caucasian"
"2820"	"Male"	"Caucasian"
"2821"	"Female"	"Caucasian"
"2822"	"Male"	"Asian"
"2823"	"Male"	"Caucasian"
"2824"	"Female"	"AfricanAmerican"
"2825"	"Female"	"Caucasian"
"2826"	"Female"	"Caucasian"
"2827"	"Male"	"AfricanAmerican"
"2828"	"Female"	"Caucasian"
"2829"	"Female"	"AfricanAmerican"
"2830"	"Male"	"Caucasian"
"2831"	"Male"	"Caucasian"
"2832"	"Female"	"Caucasian"
"2833"	"Female"	"Caucasian"
"2834"	"Male"	"Caucasian"
"2835"	"Female"	"Caucasian"
"2836"	"Female"	"Caucasian"
"2837"	"Male"	"Caucasian"
"2838"	"Male"	"AfricanAmerican"
"2839"	"Female"	"Caucasian"
"2840"	"Female"	"Caucasian"
"2841"	"Male"	"AfricanAmerican"
"2842"	"Male"	"AfricanAmerican"
"2843"	"Male"	"Caucasian"
"2844"	"Male"	"Caucasian"
"2845"	"Female"	"Caucasian"
"2846"	"Male"	"Caucasian"
"2847"	"Female"	"AfricanAmerican"
"2848"	"Female"	"AfricanAmerican"
"2849"	"Female"	"AfricanAmerican"
"2850"	"Male"	"Caucasian"
"2851"	"Male"	"Caucasian"
"2852"	"Male"	"Caucasian"
"2853"	"Male"	"Caucasian"
"2854"	"Female"	"Caucasian"
"2855"	"Female"	"Caucasian"
"2856"	"Male"	"Caucasian"
"2857"	"Female"	"Caucasian"
"2858"	"Female"	"Caucasian"
"2859"	"Male"	"Caucasian"
"2860"	"Female"	"Caucasian"
"2861"	"Male"	"Caucasian"
"2862"	"Male"	"Caucasian"
"2863"	"Male"	"Caucasian"
"2864"	"Male"	"AfricanAmerican"
"2865"	"Male"	"AfricanAmerican"
"2866"	"Female"	"Caucasian"
"2867"	"Male"	"Caucasian"
"2868"	"Male"	"Caucasian"
"2869"	"Female"	"AfricanAmerican"
"2870"	"Female"	"Caucasian"
"2871"	"Female"	"AfricanAmerican"
"2872"	"Male"	"Caucasian"
"2873"	"Male"	"AfricanAmerican"
"2874"	"Male"	"Caucasian"
"2875"	"Male"	"Caucasian"
"2876"	"Female"	"Caucasian"
"2877"	"Female"	"AfricanAmerican"
"2878"	"Male"	"Caucasian"
"2879"	"Male"	"AfricanAmerican"
"2880"	"Male"	"Caucasian"
"2881"	"Male"	"AfricanAmerican"
"2882"	"Male"	"AfricanAmerican"
"2883"	"Female"	"AfricanAmerican"
"2884"	"Male"	"Caucasian"
"2885"	"Female"	"Caucasian"
"2886"	"Male"	"Caucasian"
"2887"	"Male"	"Caucasian"
"2888"	"Female"	"Caucasian"
"2889"	"Female"	"AfricanAmerican"
"2890"	"Male"	"AfricanAmerican"
"2891"	"Female"	"Caucasian"
"2892"	"Male"	"Caucasian"
"2893"	"Female"	"Caucasian"
"2894"	"Male"	"Caucasian"
"2895"	"Female"	"Caucasian"
"2896"	"Male"	"Caucasian"
"2897"	"Female"	"Caucasian"
"2898"	"Female"	"Caucasian"
"2899"	"Female"	"AfricanAmerican"
"2900"	"Female"	"Caucasian"
"2901"	"Male"	"Caucasian"
"2902"	"Male"	"AfricanAmerican"
"2903"	"Female"	"Caucasian"
"2904"	"Male"	"Caucasian"
"2905"	"Male"	"Caucasian"
"2906"	"Male"	"Caucasian"
"2907"	"Female"	"Other"
"2908"	"Female"	"Caucasian"
"2909"	"Female"	"Caucasian"
"2910"	"Male"	"AfricanAmerican"
"2911"	"Male"	"AfricanAmerican"
"2912"	"Female"	"Other"
"2913"	"Female"	"Caucasian"
"2914"	"Female"	"Caucasian"
"2915"	"Female"	"AfricanAmerican"
"2916"	"Female"	"Caucasian"
"2917"	"Female"	"AfricanAmerican"
"2918"	"Male"	"Caucasian"
"2919"	"Male"	"Caucasian"
"2920"	"Female"	"Caucasian"
"2921"	"Female"	"AfricanAmerican"
"2922"	"Female"	"Caucasian"
"2923"	"Male"	"Caucasian"
"2924"	"Male"	"Caucasian"
"2925"	"Female"	"Caucasian"
"2926"	"Female"	"Caucasian"
"2927"	"Female"	"Caucasian"
"2928"	"Female"	"Caucasian"
"2929"	"Male"	"AfricanAmerican"
"2930"	"Male"	"Caucasian"
"2931"	"Female"	"AfricanAmerican"
"2932"	"Female"	"Caucasian"
"2933"	"Male"	"Caucasian"
"2934"	"Male"	"Caucasian"
"2935"	"Male"	"Caucasian"
"2936"	"Male"	"AfricanAmerican"
"2937"	"Male"	"Caucasian"
"2938"	"Female"	"Caucasian"
"2939"	"Male"	"Caucasian"
"2940"	"Male"	"Other"
"2941"	"Male"	"Caucasian"
"2942"	"Male"	"Caucasian"
"2943"	"Female"	"Caucasian"
"2944"	"Female"	"AfricanAmerican"
"2945"	"Male"	"Caucasian"
"2946"	"Male"	"Caucasian"
"2947"	"Male"	"Caucasian"
"2948"	"Male"	"Caucasian"
"2949"	"Female"	"Caucasian"
"2950"	"Male"	"Caucasian"
"2951"	"Female"	"Caucasian"
"2952"	"Female"	"AfricanAmerican"
"2953"	"Male"	"Caucasian"
"2954"	"Female"	"Caucasian"
"2955"	"Female"	"Caucasian"
"2956"	"Female"	"Caucasian"
"2957"	"Male"	"Caucasian"
"2958"	"Male"	"Caucasian"
"2959"	"Female"	"AfricanAmerican"
"2960"	"Male"	"Caucasian"
"2961"	"Male"	"Caucasian"
"2962"	"Female"	"AfricanAmerican"
"2963"	"Male"	"Caucasian"
"2964"	"Male"	"Caucasian"
"2965"	"Female"	"Caucasian"
"2966"	"Male"	"Caucasian"
"2967"	"Male"	"AfricanAmerican"
"2968"	"Male"	"AfricanAmerican"
"2969"	"Male"	"Caucasian"
"2970"	"Male"	"Caucasian"
"2971"	"Male"	"Other"
"2972"	"Female"	"Caucasian"
"2973"	"Female"	"?"
"2974"	"Female"	"AfricanAmerican"
"2975"	"Male"	"Caucasian"
"2976"	"Male"	"Caucasian"
"2977"	"Female"	"Caucasian"
"2978"	"Male"	"AfricanAmerican"
"2979"	"Female"	"Other"
"2980"	"Male"	"Caucasian"
"2981"	"Female"	"Caucasian"
"2982"	"Male"	"Caucasian"
"2983"	"Female"	"Caucasian"
"2984"	"Female"	"Caucasian"
"2985"	"Female"	"AfricanAmerican"
"2986"	"Male"	"Caucasian"
"2987"	"Female"	"Caucasian"
"2988"	"Male"	"Caucasian"
"2989"	"Female"	"Caucasian"
"2990"	"Male"	"AfricanAmerican"
"2991"	"Female"	"AfricanAmerican"
"2992"	"Male"	"Caucasian"
"2993"	"Female"	"AfricanAmerican"
"2994"	"Female"	"Caucasian"
"2995"	"Male"	"AfricanAmerican"
"2996"	"Male"	"Caucasian"
"2997"	"Female"	"Caucasian"
"2998"	"Female"	"Caucasian"
"2999"	"Male"	"Caucasian"
"3000"	"Female"	"AfricanAmerican"
"3001"	"Male"	"Caucasian"
"3002"	"Female"	"AfricanAmerican"
"3003"	"Female"	"Caucasian"
"3004"	"Male"	"Caucasian"
"3005"	"Female"	"Caucasian"
"3006"	"Male"	"Caucasian"
"3007"	"Female"	"Caucasian"
"3008"	"Female"	"Caucasian"
"3009"	"Female"	"AfricanAmerican"
"3010"	"Female"	"AfricanAmerican"
"3011"	"Male"	"Caucasian"
"3012"	"Female"	"Caucasian"
"3013"	"Male"	"Caucasian"
"3014"	"Female"	"Other"
"3015"	"Male"	"Caucasian"
"3016"	"Male"	"Caucasian"
"3017"	"Female"	"AfricanAmerican"
"3018"	"Female"	"AfricanAmerican"
"3019"	"Male"	"AfricanAmerican"
"3020"	"Male"	"Caucasian"
"3021"	"Male"	"Caucasian"
"3022"	"Male"	"?"
"3023"	"Female"	"Caucasian"
"3024"	"Female"	"Caucasian"
"3025"	"Male"	"Caucasian"
"3026"	"Female"	"AfricanAmerican"
"3027"	"Female"	"Caucasian"
"3028"	"Male"	"Caucasian"
"3029"	"Female"	"Caucasian"
"3030"	"Female"	"Caucasian"
"3031"	"Male"	"Caucasian"
"3032"	"Female"	"Caucasian"
"3033"	"Female"	"Caucasian"
"3034"	"Female"	"Caucasian"
"3035"	"Female"	"Caucasian"
"3036"	"Female"	"Caucasian"
"3037"	"Female"	"Caucasian"
"3038"	"Female"	"AfricanAmerican"
"3039"	"Female"	"?"
"3040"	"Female"	"Caucasian"
"3041"	"Female"	"Caucasian"
"3042"	"Male"	"Caucasian"
"3043"	"Female"	"Caucasian"
"3044"	"Female"	"AfricanAmerican"
"3045"	"Female"	"Caucasian"
"3046"	"Male"	"Caucasian"
"3047"	"Male"	"Caucasian"
"3048"	"Female"	"Caucasian"
"3049"	"Female"	"Caucasian"
"3050"	"Male"	"Caucasian"
"3051"	"Female"	"Caucasian"
"3052"	"Female"	"Caucasian"
"3053"	"Female"	"Caucasian"
"3054"	"Female"	"AfricanAmerican"
"3055"	"Male"	"Caucasian"
"3056"	"Female"	"Caucasian"
"3057"	"Male"	"Caucasian"
"3058"	"Female"	"AfricanAmerican"
"3059"	"Female"	"Caucasian"
"3060"	"Male"	"Caucasian"
"3061"	"Male"	"Caucasian"
"3062"	"Female"	"AfricanAmerican"
"3063"	"Male"	"Caucasian"
"3064"	"Male"	"?"
"3065"	"Female"	"Caucasian"
"3066"	"Female"	"Caucasian"
